snapshot_date,iso_year,iso_week,SKU,Item No,Brand,Assortment Type,Fossil SOH
2026-06-30,2026,27,FBA79746,FS6104,Fossil,FP,458
2026-06-30,2026,27,FBA79747,FS6105,Fossil,Discount,0
2026-06-30,2026,27,FBA79748,FS6106,Fossil,FP,0
2026-06-30,2026,27,FBA79749,FS6107,Fossil,FP,784
2026-06-30,2026,27,FBA79750,FS6108,Fossil,FP,1773
2026-06-30,2026,27,FBA79752,FS6110,Fossil,Discount,0
2026-06-30,2026,27,FBA79753,FS6111,Fossil,FP,16
2026-06-30,2026,27,FBA79754,FS6112,Fossil,FP,978
2026-06-30,2026,27,FBA79755,FS6113,Fossil,FP,1054
2026-06-30,2026,27,FBA79756,MK4882,Michael Kors,Discount,496
2026-06-30,2026,27,FBA79757,MK7519LE,Michael Kors,Discount,0
2026-06-30,2026,27,FBA79758,MK9195,Michael Kors,Discount,0
2026-06-30,2026,27,FBA79759,MK9196,Michael Kors,Discount,469
2026-06-30,2026,27,FBA79760,MK9198,Michael Kors,Discount,753
2026-06-30,2026,27,FBA79761,MK9201,Michael Kors,Discount,0
2026-06-30,2026,27,FBA79795,AR11660,Armani Exchange,FP,92
2026-06-30,2026,27,FBA79796,AR11661,Armani Exchange,Discount,200
2026-06-30,2026,27,FBA79797,AR11662,Armani Exchange,FP,240
2026-06-30,2026,27,FBA79798,AR11663,Armani Exchange,FP,409
2026-06-30,2026,27,FBA79799,AR11664,Armani Exchange,Discount,2
2026-06-30,2026,27,FBA79800,AR11666,Armani Exchange,FP,3
2026-06-30,2026,27,FBA79801,AR11669,Armani Exchange,Discount,34
2026-06-30,2026,27,FBA79803,DZ5609,Diesel,FP,68
2026-06-30,2026,27,FBA79804,DZ5611,Diesel,FP,12
2026-06-30,2026,27,FBA79805,DZ5612,Diesel,Discount,0
2026-06-30,2026,27,FBA79806,DZ5613,Diesel,Discount,44
2026-06-30,2026,27,FBA79807,DZ7487,Diesel,FP,136
2026-06-30,2026,27,FBA79808,MK7528,Michael Kors,Discount,0
2026-06-30,2026,27,FBA79854,AR11688,Emporio Armani,FP,0
2026-06-30,2026,27,FBA79855,AR11689,Emporio Armani,FP,0
2026-06-30,2026,27,FBA79856,AR11690,Emporio Armani,FP,238
2026-06-30,2026,27,FBA79857,AR11691,Emporio Armani,FP,488
2026-06-30,2026,27,FBA79858,AR11692,Emporio Armani,FP,1
2026-06-30,2026,27,FBA79859,AR11693,Emporio Armani,Discount,0
2026-06-30,2026,27,FBA79860,AR11694,Emporio Armani,Discount,7
2026-06-30,2026,27,FBA79861,AR11706,Emporio Armani,FP,530
2026-06-30,2026,27,FBA79862,AR11707,Emporio Armani,FP,0
2026-06-30,2026,27,FBA79863,AR11708,Emporio Armani,FP,110
2026-06-30,2026,27,FBA79864,AX2820,Armani Exchange,Discount,178
2026-06-30,2026,27,FBA79865,AX2821,Armani Exchange,Discount,346
2026-06-30,2026,27,FBA79866,AX2822,Armani Exchange,FP,487
2026-06-30,2026,27,FBA79867,AX2823,Armani Exchange,Discount,949
2026-06-30,2026,27,FBA79868,AX5730,Armani Exchange,FP,559
2026-06-30,2026,27,FBA79869,AX5732,Armani Exchange,Discount,273
2026-06-30,2026,27,FBA79870,AX5734,Armani Exchange,FP,0
2026-06-30,2026,27,FBA79871,AX5735,Armani Exchange,FP,0
2026-06-30,2026,27,FBA79873,ES5417,Fossil,Discount,1472
2026-06-30,2026,27,FBA79874,ES5418,Fossil,Discount,0
2026-06-30,2026,27,FBA79875,ES5419,Fossil,Discount,976
2026-06-30,2026,27,FBA79876,ES5420,Fossil,FP,139
2026-06-30,2026,27,FBA79877,ES5421,Fossil,Discount,1222
2026-06-30,2026,27,FBA79878,ES5422,Fossil,FP,677
2026-06-30,2026,27,FBA79879,ES5434,Fossil,FP,663
2026-06-30,2026,27,FBA79880,FS6128,Fossil,FP,886
2026-06-30,2026,27,FBA79881,FS6129,Fossil,FP,389
2026-06-30,2026,27,FBA79882,FS6131,Fossil,FP,0
2026-06-30,2026,27,FBA79883,FS6132,Fossil,FP,621
2026-06-30,2026,27,FBA79884,FS6133,Fossil,FP,1363
2026-06-30,2026,27,FBA79885,ME3270,Fossil,FP,1151
2026-06-30,2026,27,FBA79886,MK4931,Michael Kors,Discount,1273
2026-06-30,2026,27,FBA79887,MK4933,Michael Kors,Discount,209
2026-06-30,2026,27,FBA79888,MK4934,Michael Kors,Discount,1226
2026-06-30,2026,27,FBA79889,MK4935,Michael Kors,Discount,539
2026-06-30,2026,27,FBA79890,MK9220,Michael Kors,Discount,906
2026-06-30,2026,27,FBA79891,MK9221,Michael Kors,Discount,695
2026-06-30,2026,27,FBA79892,MK9222,Michael Kors,FP,403
2026-06-30,2026,27,FBA79893,MK9223,Michael Kors,Discount,0
2026-06-30,2026,27,FBA79894,MK4923,Michael Kors,FP,687
2026-06-30,2026,27,FBA79895,MK4932,Michael Kors,FP,1037
2026-06-30,2026,27,FBA79896,MK7559,Michael Kors,FP,376
2026-06-30,2026,27,FBA79897,DZ4670,Diesel,FP,0
2026-06-30,2026,27,FBA79898,DZ4671,Diesel,FP,74
2026-06-30,2026,27,FBA79899,DZ5618,Diesel,Discount,0
2026-06-30,2026,27,FBA79902,MK7529,Michael Kors,Discount,0
2026-06-30,2026,27,FBA79916,AR11713,Emporio Armani,FP,0
2026-06-30,2026,27,FBA79917,AR11714,Emporio Armani,Discount,155
2026-06-30,2026,27,FBA79918,AR11718,Emporio Armani,FP,49
2026-06-30,2026,27,FBA79919,AR80083SET,Emporio Armani,FP,21
2026-06-30,2026,27,FBA79920,AX1769,Armani Exchange,FP,764
2026-06-30,2026,27,FBA79921,AX1970,Armani Exchange,Discount,23
2026-06-30,2026,27,FBA79922,AX2765,Armani Exchange,FP,0
2026-06-30,2026,27,FBA79923,AX4173,Armani Exchange,FP,0
2026-06-30,2026,27,FBA79924,AX4199,Armani Exchange,FP,85
2026-06-30,2026,27,FBA79925,AX4621,Armani Exchange,Discount,53
2026-06-30,2026,27,FBA79926,AX7175SET,Armani Exchange,FP,0
2026-06-30,2026,27,FBA79927,AX7176SET,Armani Exchange,FP,177
2026-06-30,2026,27,FBA79928,ES5438,Fossil,FP,283
2026-06-30,2026,27,FBA79929,ES5439,Fossil,FP,29
2026-06-30,2026,27,FBA79930,ES5443,Fossil,FP,1170
2026-06-30,2026,27,FBA79931,ES5444,Fossil,FP,401
2026-06-30,2026,27,FBA79932,ES5451,Fossil,FP,498
2026-06-30,2026,27,FBA79933,ES5452,Fossil,FP,205
2026-06-30,2026,27,FBA79934,FS6139,Fossil,FP,959
2026-06-30,2026,27,FBA79935,FS6140,Fossil,FP,684
2026-06-30,2026,27,FBA79937,FS6144,Fossil,Discount,0
2026-06-30,2026,27,FBA79938,FS6145SET,Fossil,FP,0
2026-06-30,2026,27,FBA79939,FS6149,Fossil,FP,1008
2026-06-30,2026,27,FBA79940,FS6150,Fossil,Discount,1601
2026-06-30,2026,27,FBA79941,FS6151,Fossil,FP,1156
2026-06-30,2026,27,FBA79942,MK4962,Michael Kors,FP,1508
2026-06-30,2026,27,FBA79943,MK4963,Michael Kors,FP,1018
2026-06-30,2026,27,FBA79944,MK4964,Michael Kors,FP,47
2026-06-30,2026,27,FBA79945,MK4965,Michael Kors,FP,22
2026-06-30,2026,27,FBA79946,MK4966,Michael Kors,Discount,0
2026-06-30,2026,27,FBA79947,MK4967,Michael Kors,FP,37
2026-06-30,2026,27,FBA79948,MK9240,Michael Kors,Discount,1569
2026-06-30,2026,27,FBA79949,MK9242,Michael Kors,Discount,0
2026-06-30,2026,27,FBA79950,MK9245SET,Michael Kors,FP,62
2026-06-30,2026,27,FBA79951,MKO1224,Michael Kors,FP,0
2026-06-30,2026,27,FBA80025,AX1971,Armani Exchange,FP,0
2026-06-30,2026,27,FBA80026,AX1972,Armani Exchange,FP,169
2026-06-30,2026,27,FBA80027,AX1973,Armani Exchange,FP,156
2026-06-30,2026,27,FBA80028,AX2766,Armani Exchange,FP,0
2026-06-30,2026,27,FBA80029,AX2767,Armani Exchange,FP,11
2026-06-30,2026,27,FBA80030,AX4405,Armani Exchange,FP,546
2026-06-30,2026,27,FBA80031,AX4406,Armani Exchange,FP,1149
2026-06-30,2026,27,FBA80032,AX4407,Armani Exchange,FP,1076
2026-06-30,2026,27,FBA80033,AX4408,Armani Exchange,FP,1048
2026-06-30,2026,27,FBA80034,AX4625,Armani Exchange,FP,0
2026-06-30,2026,27,FBA80035,DZ2234,Diesel,FP,96
2026-06-30,2026,27,FBA80036,DZ4702,Diesel,FP,215
2026-06-30,2026,27,FBA80037,DZ4709,Diesel,FP,186
2026-06-30,2026,27,FBA80038,AR11755,Armani Exchange,FP,23
2026-06-30,2026,27,FBA80039,AR11773,Armani Exchange,FP,180
2026-06-30,2026,27,FBA80040,AR80087SET,Armani Exchange,FP,123
2026-06-30,2026,27,FBA80041,ES5455,Fossil,FP,156
2026-06-30,2026,27,FBA80042,ES5456,Fossil,FP,472
2026-06-30,2026,27,FBA80043,ES5472,Fossil,FP,359
2026-06-30,2026,27,FBA80044,FS6154,Fossil,FP,763
2026-06-30,2026,27,FBA80045,FS6161,Fossil,Discount,455
2026-06-30,2026,27,FBA80046,FS6163,Fossil,FP,1178
2026-06-30,2026,27,FBA80047,MK4997,Michael Kors,FP,411
2026-06-30,2026,27,FBA80048,MK4998,Michael Kors,FP,694
2026-06-30,2026,27,FBA80049,MK4999,Michael Kors,FP,572
2026-06-30,2026,27,FBA80050,MK7568,Michael Kors,FP,461
2026-06-30,2026,27,FBA80051,MK7570SET,Michael Kors,FP,37
2026-06-30,2026,27,FBA80052,MK7581,Michael Kors,FP,93
2026-06-30,2026,27,FBA80053,MK7582,Michael Kors,FP,8
2026-06-30,2026,27,FBA80054,MK7583,Michael Kors,FP,19
2026-06-30,2026,27,FBA80055,MK7589,Michael Kors,FP,538
2026-06-30,2026,27,FBA80056,MK7590,Michael Kors,FP,1018
2026-06-30,2026,27,FBA80057,DZ4703,Diesel,FP,87
2026-06-30,2026,27,FBA80058,AR11754,Armani Exchange,FP,15
2026-06-30,2026,27,FBA80059,AR11756,Armani Exchange,FP,96
2026-06-30,2026,27,FBA80060,AR11757,Armani Exchange,FP,34
2026-06-30,2026,27,FBA80061,AR11759,Armani Exchange,FP,0
2026-06-30,2026,27,FBA80062,AR11770,Armani Exchange,FP,0
2026-06-30,2026,27,FBA80063,AR11771,Armani Exchange,FP,344
2026-06-30,2026,27,FBA80064,AR11772,Armani Exchange,FP,350
2026-06-30,2026,27,FBA80065,AR11774,Armani Exchange,FP,9
2026-06-30,2026,27,FBA80066,AR11783,Armani Exchange,FP,668
2026-06-30,2026,27,FBA80067,FS6162,Fossil,FP,1228
2026-06-30,2026,27,FBA80068,FS6164,Fossil,FP,1475
2026-06-30,2026,27,FBA80069,MK7572,Michael Kors,FP,892
2026-06-30,2026,27,FBA80070,MK7573,Michael Kors,FP,917
2026-06-30,2026,27,FBA80071,MK7574,Michael Kors,FP,416
2026-06-30,2026,27,FBA80072,MK7584,Michael Kors,FP,329
2026-06-30,2026,27,FBA80073,MK7587,Michael Kors,FP,42
2026-06-30,2026,27,FBA80093,FS4867,Fossil,VD,1481
2026-06-30,2026,27,FBA80095,AX1746,Armani Exchange,FP,769
2026-06-30,2026,27,FBA80096,FS5665,Fossil,VD,84
2026-06-30,2026,27,FBA80118,FS5661,Fossil,VD,257
2026-07-28,2026,31,FBA66627,ES3020,Fossil,FP,0
2026-07-28,2026,31,FBA66628,FS4656,Fossil,Discount,0
2026-07-28,2026,31,FBA66633,ES3284,Fossil,FP,1592
2026-07-28,2026,31,FBA66636,ES2811,Fossil,FP,864
2026-07-28,2026,31,FBA66640,FS4813,Fossil,Discount,0
2026-07-28,2026,31,FBA66648,FS4812,Fossil,VD,0
2026-07-28,2026,31,FBA66654,ES3405,Fossil,Discount,0
2026-07-28,2026,31,FBA66963,FS4795,Fossil,FP,0
2026-07-28,2026,31,FBA66964,ES3843,Fossil,Discount,0
2026-07-28,2026,31,FBA66968,FS5061,Fossil,Discount,0
2026-07-28,2026,31,FBA66974,JR1401,Fossil,VD,1586
2026-07-28,2026,31,FBA66987,FS5151,Fossil,VD,1318
2026-07-28,2026,31,FBA66995,ME3061,Fossil,FP,797
2026-07-28,2026,31,FBA67237,FS5447,Fossil,FP,0
2026-07-28,2026,31,FBA67266,MK5491,Michael Kors,FP,1316
2026-07-28,2026,31,FBA67801,ES3466,Fossil,VD,1659
2026-07-28,2026,31,FBA67803,ME3098,Fossil,FP,2702
2026-07-28,2026,31,FBA67811,FS5308,Fossil,FP,341
2026-07-28,2026,31,FBA67860,MK8603,Michael Kors,FP,118
2026-07-28,2026,31,FBA67928,DZ1206,Diesel,FP,544
2026-07-28,2026,31,FBA69542,AR1828,Emporio Armani,Discount,0
2026-07-28,2026,31,FBA69544,AR2502,Emporio Armani,FP,44
2026-07-28,2026,31,FBA69548,AR1926,Emporio Armani,FP,524
2026-07-28,2026,31,FBA69556,AR2434,Emporio Armani,FP,0
2026-07-28,2026,31,FBA69567,AX2101,Armani Exchange,FP,0
2026-07-28,2026,31,FBA69579,DZ7395,Diesel,FP,0
2026-07-28,2026,31,FBA69595,ES4433,Fossil,FP,373
2026-07-28,2026,31,FBA69614,MK3190,Michael Kors,Discount,158
2026-07-28,2026,31,FBA69631,SKW2694,Skagen,Discount,0
2026-07-28,2026,31,FBA70194,CH2647,Fossil,Discount,0
2026-07-28,2026,31,FBA70527,JR1487,Fossil,VD,858
2026-07-28,2026,31,FBA70542,ES3352,Fossil,VD,0
2026-07-28,2026,31,FBA70769,ES4519,Fossil,Discount,0
2026-07-28,2026,31,FBA70774,FS5525,Fossil,FP,203
2026-07-28,2026,31,FBA70827,FS5512,Fossil,FP,585
2026-07-28,2026,31,FBA71628,ES4628,Fossil,FP,647
2026-07-28,2026,31,FBA72002,AR1676,Emporio Armani,Discount,0
2026-07-28,2026,31,FBA72029,SKW6355,Skagen,Discount,0
2026-07-28,2026,31,FBA72073,MK2833,Michael Kors,FP,0
2026-07-28,2026,31,FBA73952,CH2885,Fossil,VD,0
2026-07-28,2026,31,FBA74241,ES4879,Fossil,VD,0
2026-07-28,2026,31,FBA74245,FS5699,Fossil,FP,651
2026-07-28,2026,31,FBA74251,AR1979,Emporio Armani,Discount,67
2026-07-28,2026,31,FBA74257,MK6485,Michael Kors,FP,2
2026-07-28,2026,31,FBA74343,DZ4548,Diesel,Discount,0
2026-07-28,2026,31,FBA74358,FS5237,Fossil,VD,0
2026-07-28,2026,31,FBA74415,FS5822,Fossil,FP,28
2026-07-28,2026,31,FBA74721,FS4735,Fossil,Discount,0
2026-07-28,2026,31,FBA74728,BQ3181,Fossil,VD,0
2026-07-28,2026,31,FBA74758,AX2413,Armani Exchange,FP,513
2026-07-28,2026,31,FBA74835,AR11349,Emporio Armani,Discount,567
2026-07-28,2026,31,FBA74838,AR11360,Emporio Armani,FP,145
2026-07-28,2026,31,FBA74860,SKW2837,Skagen,Discount,0
2026-07-28,2026,31,FBA74927,AX5901,Armani Exchange,FP,770
2026-07-28,2026,31,FBA74950,AX2429,Armani Exchange,Discount,0
2026-07-28,2026,31,FBA74952,AX5911,Armani Exchange,FP,1
2026-07-28,2026,31,FBA74969,ES5136,Fossil,Discount,0
2026-07-28,2026,31,FBA74972,ME3206,Fossil,FP,119
2026-07-28,2026,31,FBA75077,FS5792,Fossil,FP,545
2026-07-28,2026,31,FBA75146,FS5452,Fossil,FP,291
2026-07-28,2026,31,FBA75153,FS5855,Fossil,Discount,0
2026-07-28,2026,31,FBA75260,CH2882,Fossil,VD,0
2026-07-28,2026,31,FBA75262,FS5164,Fossil,VD,0
2026-07-28,2026,31,FBA75320,FS5901,Fossil,FP,0
2026-07-28,2026,31,FBA75326,ME3218,Fossil,Discount,53
2026-07-28,2026,31,FBA75346,AR11338,Emporio Armani,Discount,340
2026-07-28,2026,31,FBA75372,AX1343,Armani Exchange,VD,0
2026-07-28,2026,31,FBA75458,BQ3502,Fossil,VD,0
2026-07-28,2026,31,FBA76447,AR11484,Emporio Armani,Discount,71
2026-07-28,2026,31,FBA76490,FS5708SET,Fossil,FP,0
2026-07-28,2026,31,FBA76771,AR11499,Emporio Armani,Discount,0
2026-07-28,2026,31,FBA76772,AR11500,Emporio Armani,FP,0
2026-07-28,2026,31,FBA76805,MK7303,Michael Kors,FP,0
2026-07-28,2026,31,FBA76876,ME3154,Fossil,FP,132
2026-07-28,2026,31,FBA76904,AX2447,Armani Exchange,FP,0
2026-07-28,2026,31,FBA76941,FS5963,Fossil,FP,858
2026-07-28,2026,31,FBA77014,AX1350,Armani Exchange,Discount,0
2026-07-28,2026,31,FBA77065,MK3197,Michael Kors,Discount,0
2026-07-28,2026,31,FBA77066,MK4339,Michael Kors,FP,19
2026-07-28,2026,31,FBA77972,AX1739,Armani Exchange,Discount,529
2026-07-28,2026,31,FBA77981,AR80065SET,Emporio Armani,Discount,0
2026-07-28,2026,31,FBA77988,DZ4627,Diesel,FP,201
2026-07-28,2026,31,FBA77995,MK4709,Michael Kors,Discount,0
2026-07-28,2026,31,FBA77996,MK4710,Michael Kors,FP,79
2026-07-28,2026,31,FBA78006,ES5264,Fossil,Discount,0
2026-07-28,2026,31,FBA78012,FS5971,Fossil,Discount,670
2026-07-28,2026,31,FBA78013,ES5271,Fossil,FP,260
2026-07-28,2026,31,FBA79018,ES5310,Fossil,FP,0
2026-07-28,2026,31,FBA79021,AX1742,Armani Exchange,Discount,0
2026-07-28,2026,31,FBA79029,DZ2189,Diesel,Discount,0
2026-07-28,2026,31,FBA79030,MK9113,Michael Kors,FP,264
2026-07-28,2026,31,FBA79031,ES5306,Fossil,FP,373
2026-07-28,2026,31,FBA79040,AR70010,Emporio Armani,Discount,0
2026-07-28,2026,31,FBA79046,DZ4640,Diesel,Discount,0
2026-07-28,2026,31,FBA79048,AR11575,Emporio Armani,FP,225
2026-07-28,2026,31,FBA79122,SKW3121,Skagen,Discount,0
2026-07-28,2026,31,FBA79136,MK9146,Michael Kors,Discount,0
2026-07-28,2026,31,FBA79143,ES5323,Fossil,FP,31
2026-07-28,2026,31,FBA79144,FS6032,Fossil,FP,269
2026-07-28,2026,31,FBA79145,ES5319,Fossil,FP,217
2026-07-28,2026,31,FBA79148,FS6029,Fossil,FP,719
2026-07-28,2026,31,FBA79152,AX7151SET,Armani Exchange,FP,194
2026-07-28,2026,31,FBA79158,AX1956,Armani Exchange,Discount,19
2026-07-28,2026,31,FBA79221,AR11558,Emporio Armani,Discount,0
2026-07-28,2026,31,FBA79222,ES5303,Fossil,FP,161
2026-07-28,2026,31,FBA79223,ME3253,Fossil,FP,441
2026-07-28,2026,31,FBA79224,ME3254,Fossil,FP,606
2026-07-28,2026,31,FBA79283,AR11596,Emporio Armani,Discount,448
2026-07-28,2026,31,FBA79286,AX4611,Armani Exchange,Discount,0
2026-07-28,2026,31,FBA79288,DZ4659,Diesel,Discount,0
2026-07-28,2026,31,FBA79289,ES5278,Fossil,Discount,0
2026-07-28,2026,31,FBA79292,MK4805,Michael Kors,FP,0
2026-07-28,2026,31,FBA79302,AR60076,Emporio Armani,Discount,0
2026-07-28,2026,31,FBA79303,AR11589,Emporio Armani,Discount,0
2026-07-28,2026,31,FBA79305,AR11582,Emporio Armani,FP,0
2026-07-28,2026,31,FBA79310,MK9152,Michael Kors,FP,439
2026-07-28,2026,31,FBA79311,MK4817SET,Michael Kors,FP,0
2026-07-28,2026,31,FBA79312,MK9153,Michael Kors,FP,821
2026-07-28,2026,31,FBA79317,AX2454,Armani Exchange,FP,954
2026-07-28,2026,31,FBA79319,ES5338,Fossil,FP,536
2026-07-28,2026,31,FBA79321,AX2761,Armani Exchange,Discount,0
2026-07-28,2026,31,FBA79322,AX1962,Armani Exchange,Discount,5
2026-07-28,2026,31,FBA79323,ES5331,Fossil,FP,835
2026-07-28,2026,31,FBA79324,ES5329,Fossil,FP,307
2026-07-28,2026,31,FBA79334,FS6048,Fossil,FP,186
2026-07-28,2026,31,FBA79335,ME3260,Fossil,FP,56
2026-07-28,2026,31,FBA79336,FS6045,Fossil,Discount,782
2026-07-28,2026,31,FBA79340,MK7474,Michael Kors,Discount,0
2026-07-28,2026,31,FBA79341,MK9163,Michael Kors,Discount,49
2026-07-28,2026,31,FBA79343,MK9156,Michael Kors,Discount,0
2026-07-28,2026,31,FBA79377,AR11568,Emporio Armani,Discount,0
2026-07-28,2026,31,FBA79407,AX5385,Armani Exchange,Discount,0
2026-07-28,2026,31,FBA79408,AX5616,Armani Exchange,Discount,0
2026-07-28,2026,31,FBA79409,AX1764,Armani Exchange,Discount,0
2026-07-28,2026,31,FBA79411,DZ4662,Diesel,FP,0
2026-07-28,2026,31,FBA79412,DZ4665,Diesel,FP,472
2026-07-28,2026,31,FBA79413,DZ4667,Diesel,Discount,0
2026-07-28,2026,31,FBA79414,DZ2210SET,Diesel,Discount,0
2026-07-28,2026,31,FBA79417,AR11606,Emporio Armani,Discount,0
2026-07-28,2026,31,FBA79418,AR11610,Emporio Armani,FP,0
2026-07-28,2026,31,FBA79419,FS6062,Fossil,Discount,0
2026-07-28,2026,31,FBA79421,ES5349,Fossil,Discount,0
2026-07-28,2026,31,FBA79422,ES5350,Fossil,Discount,966
2026-07-28,2026,31,FBA79423,MK4822,Michael Kors,FP,249
2026-07-28,2026,31,FBA79424,MK4823,Michael Kors,FP,0
2026-07-28,2026,31,FBA79425,MK4824,Michael Kors,Discount,0
2026-07-28,2026,31,FBA79426,MK4829,Michael Kors,FP,0
2026-07-28,2026,31,FBA79428,MK9165,Michael Kors,FP,469
2026-07-28,2026,31,FBA79432,FS6056,Fossil,Discount,0
2026-07-28,2026,31,FBA79494,AR11615,Emporio Armani,FP,197
2026-07-28,2026,31,FBA79495,AR11620,Emporio Armani,FP,121
2026-07-28,2026,31,FBA79496,AR11621,Emporio Armani,Discount,0
2026-07-28,2026,31,FBA79497,AR11622,Emporio Armani,FP,0
2026-07-28,2026,31,FBA79498,AR11623,Emporio Armani,FP,9
2026-07-28,2026,31,FBA79499,AR11624,Emporio Armani,Discount,16
2026-07-28,2026,31,FBA79500,AR11625,Emporio Armani,FP,1
2026-07-28,2026,31,FBA79501,AR11626,Emporio Armani,Discount,120
2026-07-28,2026,31,FBA79502,AR11635,Emporio Armani,Discount,0
2026-07-28,2026,31,FBA79503,AR11636,Emporio Armani,Discount,0
2026-07-28,2026,31,FBA79504,AR11637,Emporio Armani,Discount,236
2026-07-28,2026,31,FBA79506,AR60079,Emporio Armani,FP,0
2026-07-28,2026,31,FBA79507,AR60080,Emporio Armani,FP,0
2026-07-28,2026,31,FBA79512,AX4180,Armani Exchange,FP,1031
2026-07-28,2026,31,FBA79513,AX4181,Armani Exchange,FP,486
2026-07-28,2026,31,FBA79514,AX4182,Armani Exchange,FP,484
2026-07-28,2026,31,FBA79515,AX4183,Armani Exchange,FP,1206
2026-07-28,2026,31,FBA79516,AX4614,Armani Exchange,Discount,0
2026-07-28,2026,31,FBA79517,AX5724,Armani Exchange,FP,306
2026-07-28,2026,31,FBA79518,AX5725,Armani Exchange,FP,93
2026-07-28,2026,31,FBA79520,AX7161SET,Armani Exchange,Discount,0
2026-07-28,2026,31,FBA79521,DZ2212,Diesel,Discount,0
2026-07-28,2026,31,FBA79522,DZ2213,Diesel,Discount,16
2026-07-28,2026,31,FBA79523,DZ2214,Diesel,Discount,0
2026-07-28,2026,31,FBA79524,DZ2215,Diesel,FP,0
2026-07-28,2026,31,FBA79525,ES5357,Fossil,Discount,94
2026-07-28,2026,31,FBA79526,ES5358,Fossil,Discount,0
2026-07-28,2026,31,FBA79527,ES5361,Fossil,FP,0
2026-07-28,2026,31,FBA79528,ES5362,Fossil,FP,0
2026-07-28,2026,31,FBA79529,ES5363,Fossil,FP,0
2026-07-28,2026,31,FBA79530,ES5364,Fossil,FP,852
2026-07-28,2026,31,FBA79533,FS6071,Fossil,FP,806
2026-07-28,2026,31,FBA79538,ME3261,Fossil,FP,395
2026-07-28,2026,31,FBA79539,MK4842,Michael Kors,FP,428
2026-07-28,2026,31,FBA79540,MK4843,Michael Kors,FP,135
2026-07-28,2026,31,FBA79541,MK4845,Michael Kors,FP,0
2026-07-28,2026,31,FBA79542,MK4847,Michael Kors,Discount,0
2026-07-28,2026,31,FBA79545,MK7488,Michael Kors,Discount,0
2026-07-28,2026,31,FBA79554,MK7506,Michael Kors,Discount,56
2026-07-28,2026,31,FBA79555,MK9176,Michael Kors,Discount,177
2026-07-28,2026,31,FBA79556,MK9177,Michael Kors,Discount,137
2026-07-28,2026,31,FBA79557,MK9178,Michael Kors,Discount,363
2026-07-28,2026,31,FBA79558,MK9179,Michael Kors,Discount,391
2026-07-28,2026,31,FBA79561,MK9185,Michael Kors,Discount,0
2026-07-28,2026,31,FBA79618,AR11639,Emporio Armani,FP,0
2026-07-28,2026,31,FBA79619,AR11640,Emporio Armani,Discount,0
2026-07-28,2026,31,FBA79620,AX1885,Armani Exchange,Discount,0
2026-07-28,2026,31,FBA79622,AX1964,Armani Exchange,Discount,0
2026-07-28,2026,31,FBA79624,AX2460,Armani Exchange,Discount,0
2026-07-28,2026,31,FBA79625,AX2461,Armani Exchange,Discount,0
2026-07-28,2026,31,FBA79627,AX4184,Armani Exchange,FP,0
2026-07-28,2026,31,FBA79628,AX7163SET,Armani Exchange,FP,163
2026-07-28,2026,31,FBA79629,ES5380,Fossil,Discount,0
2026-07-28,2026,31,FBA79630,ES5381,Fossil,Discount,0
2026-07-28,2026,31,FBA79631,ES5386,Fossil,FP,1565
2026-07-28,2026,31,FBA79632,ES5387SET,Fossil,FP,101
2026-07-28,2026,31,FBA79633,ES5388,Fossil,FP,0
2026-07-28,2026,31,FBA79634,FS6081SET,Fossil,FP,84
2026-07-28,2026,31,FBA79636,FS6085,Fossil,Discount,0
2026-07-28,2026,31,FBA79637,FS6086,Fossil,Discount,55
2026-07-28,2026,31,FBA79638,FS6087,Fossil,Discount,174
2026-07-28,2026,31,FBA79639,FS6089,Fossil,Discount,0
2026-07-28,2026,31,FBA79640,FS6090,Fossil,FP,226
2026-07-28,2026,31,FBA79641,FS6094,Fossil,FP,0
2026-07-28,2026,31,FBA79642,ME3265,Fossil,FP,683
2026-07-28,2026,31,FBA79643,ME3266,Fossil,FP,401
2026-07-28,2026,31,FBA79644,MK4863,Michael Kors,FP,0
2026-07-28,2026,31,FBA79645,MK4864,Michael Kors,FP,189
2026-07-28,2026,31,FBA79646,MK4870,Michael Kors,FP,0
2026-07-28,2026,31,FBA79647,MK4873,Michael Kors,Discount,0
2026-07-28,2026,31,FBA79649,MK9191,Michael Kors,FP,467
2026-07-28,2026,31,FBA79650,MK9192,Michael Kors,FP,513
2026-07-28,2026,31,FBA79651,MK9193,Michael Kors,FP,524
2026-07-28,2026,31,FBA79723,AR11665,Emporio Armani,FP,0
2026-07-28,2026,31,FBA79724,AR11671,Emporio Armani,Discount,344
2026-07-28,2026,31,FBA79725,AR11672,Emporio Armani,FP,176
2026-07-28,2026,31,FBA79726,AR11673,Emporio Armani,Discount,0
2026-07-28,2026,31,FBA79727,AR11674,Emporio Armani,Discount,39
2026-07-28,2026,31,FBA79728,AR11676,Emporio Armani,Discount,204
2026-07-28,2026,31,FBA79729,AR11677,Emporio Armani,Discount,0
2026-07-28,2026,31,FBA79730,AX1767,Armani Exchange,Discount,0
2026-07-28,2026,31,FBA79731,AX2463,Armani Exchange,FP,0
2026-07-28,2026,31,FBA79733,AX4186,Armani Exchange,FP,251
2026-07-28,2026,31,FBA79735,AX5176,Armani Exchange,FP,0
2026-07-28,2026,31,FBA79736,AX5729,Armani Exchange,FP,0
2026-07-28,2026,31,FBA79737,AX5916,Armani Exchange,Discount,0
